id,WELL,DEPTH,SP,GR,AC,label
15454,2,3151.63,59.17,181.32,221.62,2
15455,2,3151.75,59.33,186.88,221.63,2
15456,2,3151.88,59.4,191.07,222.34,2
15457,2,3152.0,59.53,200.83,223.91,2
15458,2,3152.13,59.63,213.09,226.44,2
15459,2,3152.25,59.68,220.76,228.49,2
15460,2,3152.38,59.77,236.65,232.77,2
15461,2,3152.5,59.81,243.1,234.32,2
15462,2,3152.63,59.88,248.78,235.87,2
15463,2,3152.75,59.94,243.82,236.03,2
15464,2,3152.88,59.96,238.55,235.6,2
15465,2,3153.0,60.0,226.51,233.75,2
15466,2,3153.13,60.01,217.52,231.97,2
15467,2,3153.25,60.01,215.06,232.18,2
15468,2,3153.38,60.0,212.06,235.38,2
15469,2,3153.5,59.96,210.58,238.11,2
15470,2,3153.63,59.94,210.93,238.13,2
15471,2,3153.75,59.87,213.8,238.72,2
15472,2,3153.88,59.82,215.72,239.62,2
15473,2,3154.0,59.71,217.16,238.57,2
15474,2,3154.13,59.57,213.47,235.07,2
15475,2,3154.25,59.49,210.6,234.21,2
15476,2,3154.38,59.31,204.93,232.4,2
15477,2,3154.5,59.1,199.04,229.0,2
15478,2,3154.63,58.98,195.51,227.69,2
15479,2,3154.75,58.72,187.05,226.85,2
15480,2,3154.88,58.44,179.21,227.56,2
15481,2,3155.0,58.29,176.31,227.93,1
15482,2,3155.13,57.96,170.76,224.84,1
15483,2,3155.25,57.63,163.86,217.07,1
15484,2,3155.38,57.47,160.16,214.63,1
15485,2,3155.5,57.17,154.26,211.41,1
15486,2,3155.63,57.03,152.56,208.92,1
15487,2,3155.75,56.8,151.2,205.9,1
15488,2,3155.88,56.62,151.49,206.54,1
15489,2,3156.0,56.56,152.04,205.51,1
15490,2,3156.13,56.48,152.41,203.29,1
15491,2,3156.25,56.46,150.87,203.17,1
15492,2,3156.38,56.47,149.82,202.33,1
15493,2,3156.5,56.51,150.36,199.09,1
15494,2,3156.63,56.59,157.94,195.88,1
15495,2,3156.75,56.64,164.12,194.03,1
15496,2,3156.88,56.74,177.27,191.22,1
15497,2,3157.0,56.8,185.78,194.52,1
15498,2,3157.13,56.88,186.46,196.87,1
15499,2,3157.25,56.97,185.61,204.86,1
15500,2,3157.38,57.0,184.34,208.95,1
15501,2,3157.5,57.03,182.36,217.25,1
15502,2,3157.63,57.02,180.21,222.44,1
15503,2,3157.75,56.99,178.31,223.73,1
15504,2,3157.88,56.91,172.61,226.18,1
15505,2,3158.0,56.82,166.96,226.61,1
15506,2,3158.13,56.77,164.3,224.62,1
15507,2,3158.25,56.63,161.97,212.03,1
15508,2,3158.38,56.6,161.11,202.83,1
15509,2,3158.5,56.6,159.2,200.6,1
15510,2,3158.63,56.67,152.99,200.55,1
15511,2,3158.75,56.73,152.83,200.66,1
15512,2,3158.88,56.9,159.96,202.81,1
15513,2,3159.0,57.3,181.87,211.74,2
15514,2,3159.13,57.44,187.88,212.66,2
15515,2,3159.25,57.73,195.46,215.5,2
15516,2,3159.38,58.02,196.23,221.57,2
15517,2,3159.5,58.16,194.58,223.93,2
15518,2,3159.63,58.43,190.74,226.58,2
15519,2,3159.75,58.67,189.09,229.95,2
15520,2,3159.88,58.78,188.3,231.06,2
15521,2,3160.0,58.99,186.29,229.72,2
15522,2,3160.13,59.18,186.8,227.06,2
15523,2,3160.25,59.26,188.94,227.06,2
15524,2,3160.38,59.42,194.64,230.19,2
15525,2,3160.5,59.49,196.48,232.67,2
15526,2,3160.63,59.63,196.9,236.95,2
15527,2,3160.75,59.74,196.14,238.59,2
15528,2,3160.88,59.79,196.36,238.21,2
15529,2,3161.0,59.84,197.29,237.18,2
15530,2,3161.13,59.9,199.46,237.59,2
15531,2,3161.25,59.93,200.56,242.75,2
15532,2,3161.38,59.93,201.44,247.53,2
15533,2,3161.5,59.89,204.51,248.87,2
15534,2,3161.63,59.86,207.01,248.63,2
15535,2,3161.75,59.77,212.97,247.34,2
15536,2,3161.88,59.71,215.49,246.54,2
15537,2,3162.0,59.59,218.26,244.39,2
15538,2,3162.13,59.46,217.18,239.62,2
15539,2,3162.25,59.39,215.57,236.2,2
15540,2,3162.38,59.19,213.49,229.36,2
15541,2,3162.5,59.09,216.59,220.12,2
15542,2,3162.63,59.04,219.17,218.48,2
15543,2,3162.75,58.98,226.29,218.22,2
15544,2,3162.88,58.94,235.11,218.67,2
15545,2,3163.0,58.92,238.83,218.85,2
15546,2,3163.13,58.92,242.41,220.12,2
15547,2,3163.25,58.92,239.72,223.04,2
15548,2,3163.38,58.92,235.88,224.09,2
15549,2,3163.5,58.91,223.95,223.29,2
15550,2,3163.63,58.89,216.81,221.98,2
15551,2,3163.75,58.83,202.33,220.57,2
15552,2,3163.88,58.71,187.83,220.54,2
15553,2,3164.0,58.5,174.57,219.48,2
15554,2,3164.13,58.16,165.42,218.35,2
15555,2,3164.25,57.64,162.24,217.09,2
15556,2,3164.38,57.3,161.66,215.65,2
15557,2,3164.5,56.45,161.64,213.32,2
15558,2,3164.63,55.35,164.22,214.86,2
15559,2,3164.75,54.7,166.52,216.08,2
15560,2,3164.88,53.26,169.85,216.74,2
15561,2,3165.0,53.17,169.96,216.73,2
15562,2,3165.13,51.57,165.64,215.0,2
15563,2,3165.25,49.94,153.66,217.01,2
15564,2,3165.38,48.42,137.51,220.18,2
15565,2,3165.5,47.18,118.6,217.32,1
15566,2,3165.63,46.34,99.4,215.32,1
15567,2,3165.75,46.11,91.59,212.06,1
15568,2,3165.88,46.06,82.92,199.3,1
15569,2,3166.0,46.66,84.57,194.67,1
15570,2,3166.13,47.11,88.32,194.81,1
15571,2,3166.25,48.29,99.21,193.2,1
15572,2,3166.38,49.72,113.86,198.43,1
15573,2,3166.5,50.48,123.78,203.71,1
15574,2,3166.63,51.99,149.08,213.3,2
15575,2,3166.75,52.71,161.83,217.67,2
15576,2,3166.88,54.03,173.79,226.02,2
15577,2,3167.0,55.13,174.5,229.87,2
15578,2,3167.13,55.58,164.98,230.93,2
15579,2,3167.25,56.32,135.36,232.74,2
15580,2,3167.38,56.83,107.93,234.62,1
15581,2,3167.5,57.01,98.52,237.31,1
15582,2,3167.63,57.26,87.08,243.7,1
15583,2,3167.75,57.39,80.28,243.15,1
15584,2,3167.88,57.42,77.42,241.46,1
15585,2,3168.0,57.41,74.25,239.72,1
15586,2,3168.13,57.39,73.93,239.4,1
15587,2,3168.25,57.3,73.68,238.09,1
15588,2,3168.38,57.16,74.13,236.36,1
15589,2,3168.5,57.09,74.92,236.0,1
15590,2,3168.63,56.91,78.48,235.41,1
15591,2,3168.75,56.72,84.04,231.76,1
15592,2,3168.88,56.62,86.27,229.51,1
15593,2,3169.0,56.42,87.47,226.62,1
15594,2,3169.13,56.25,85.35,224.63,1
15595,2,3169.25,56.18,84.28,223.64,1
15596,2,3169.38,56.05,83.47,222.11,1
15597,2,3169.5,55.97,84.24,220.81,1
15598,2,3169.63,55.95,85.93,219.99,1
15599,2,3169.75,55.95,95.11,216.9,1
15600,2,3169.88,55.96,103.1,214.56,1
15601,2,3170.0,56.02,122.76,210.68,2
15602,2,3170.13,56.1,141.48,210.17,2
15603,2,3170.25,56.15,148.77,209.91,2
15604,2,3170.38,56.24,159.05,206.79,2
15605,2,3170.5,56.31,162.99,203.82,2
15606,2,3170.63,56.34,162.69,203.01,2
15607,2,3170.75,56.35,160.25,200.5,2
15608,2,3170.88,56.3,161.07,199.68,2
15609,2,3171.0,56.25,163.74,201.56,2
15610,2,3171.13,56.11,170.92,206.79,2
15611,2,3171.25,55.91,175.16,209.35,2
15612,2,3171.38,55.79,173.77,209.09,2
15613,2,3171.5,55.51,162.22,206.21,2
15614,2,3171.63,55.35,153.84,203.76,1
15615,2,3171.75,55.0,139.44,198.33,1
15616,2,3171.88,54.65,134.92,196.58,1
15617,2,3172.0,54.47,135.83,197.4,1
15618,2,3172.13,54.13,138.05,198.65,1
15619,2,3172.25,53.86,136.4,199.4,1
15620,2,3172.38,53.76,134.79,199.45,1
15621,2,3172.5,53.68,130.58,193.46,1
15622,2,3172.63,53.75,124.2,184.41,1
15623,2,3172.75,53.85,120.05,183.07,1
15624,2,3172.88,54.17,112.81,183.87,1
15625,2,3173.0,54.39,112.24,183.64,1
15626,2,3173.13,54.91,124.08,186.16,1
15627,2,3173.25,55.52,153.19,198.3,1
15628,2,3173.38,55.84,170.06,204.56,2
15629,2,3173.5,56.49,197.07,211.45,2
15630,2,3173.63,57.1,210.66,218.28,2
15631,2,3173.75,57.39,213.83,221.63,2
15632,2,3173.88,57.9,216.32,220.67,2
15633,2,3174.0,58.32,214.91,216.2,2
15634,2,3174.13,58.49,212.92,216.57,2
15635,2,3174.25,58.78,206.66,218.66,2
15636,2,3174.38,59.0,199.97,219.25,2
15637,2,3174.5,59.08,197.4,220.35,2
15638,2,3174.63,59.21,193.61,223.29,2
15639,2,3174.75,59.26,191.37,223.67,2
15640,2,3174.88,59.33,185.06,222.49,2
15641,2,3175.0,59.37,178.46,222.76,2
15642,2,3175.13,59.38,175.55,223.0,2
15643,2,3175.25,59.39,169.85,225.74,2
15644,2,3175.38,59.39,163.57,228.72,2
15645,2,3175.5,59.38,160.56,229.48,2
15646,2,3175.63,59.38,155.24,227.69,2
15647,2,3175.75,59.38,150.75,222.31,2
15648,2,3175.88,59.39,149.33,219.42,2
15649,2,3176.0,59.41,149.19,214.56,2
15650,2,3176.13,59.43,150.25,213.34,2
15651,2,3176.25,59.47,155.18,214.27,2
15652,2,3176.38,59.53,166.2,217.53,2
15653,2,3176.5,59.56,173.98,219.64,2
15654,2,3176.63,59.63,189.63,226.03,2
15655,2,3176.75,59.69,197.07,233.81,2
15656,2,3176.88,59.71,196.2,237.08,2
15657,2,3177.0,59.76,188.2,242.15,2
15658,2,3177.13,59.79,178.6,245.66,2
15659,2,3177.25,59.79,175.23,246.26,2
15660,2,3177.38,59.79,171.12,244.79,2
15661,2,3177.5,59.77,168.76,241.74,2
15662,2,3177.63,59.76,168.31,240.28,2
15663,2,3177.75,59.72,168.38,238.43,2
15664,2,3177.88,59.69,168.56,238.33,2
15665,2,3178.0,59.65,169.14,238.98,2
15666,2,3178.13,59.61,169.97,239.55,2
15667,2,3178.25,59.6,170.1,239.69,2
15668,2,3178.38,59.58,170.26,238.63,2
15669,2,3178.5,59.57,172.08,237.99,2
15670,2,3178.63,59.58,173.25,239.15,2
15671,2,3178.75,59.6,174.04,242.39,2
15672,2,3178.88,59.64,173.19,244.0,2
15673,2,3179.0,59.66,172.83,244.36,2
15674,2,3179.13,59.71,172.01,243.5,2
15675,2,3179.25,59.74,171.27,241.89,2
15676,2,3179.38,59.81,169.68,238.82,2
15677,2,3179.5,59.87,170.33,240.46,2
15678,2,3179.63,59.91,172.1,242.53,2
15679,2,3179.75,59.97,176.6,245.79,2
15680,2,3179.88,60.03,178.19,246.21,2
15681,2,3180.0,60.06,177.0,244.62,2
15682,2,3180.13,60.11,172.84,239.21,2
15683,2,3180.25,60.15,170.57,235.55,2
15684,2,3180.38,60.18,172.1,235.72,2
15685,2,3180.5,60.21,175.67,238.24,2
15686,2,3180.63,60.24,177.68,242.82,2
15687,2,3180.75,60.26,177.34,244.47,2
15688,2,3180.88,60.28,174.88,243.9,2
15689,2,3181.0,60.29,174.22,243.37,2
15690,2,3181.13,60.3,172.45,242.35,2
15691,2,3181.25,60.3,174.4,244.59,2
15692,2,3181.38,60.29,176.85,245.29,2
15693,2,3181.5,60.24,183.5,245.04,2
15694,2,3181.63,60.12,189.65,245.82,2
15695,2,3181.75,60.02,191.8,246.44,2
15696,2,3181.88,59.74,194.93,246.12,2
15697,2,3182.0,59.27,197.63,245.37,2
15698,2,3182.13,58.95,198.68,245.1,2
15699,2,3182.25,58.09,199.72,243.96,2
15700,2,3182.38,56.92,200.44,243.11,2
15701,2,3182.5,56.2,201.67,242.55,2
15702,2,3182.63,54.5,205.02,242.81,2
15703,2,3182.75,53.53,205.56,244.44,2
15704,2,3182.88,51.41,200.75,243.31,2
15705,2,3183.0,49.39,188.09,232.43,2
15706,2,3183.13,48.27,177.45,225.6,2
15707,2,3183.25,46.14,152.17,213.78,2
15708,2,3183.38,44.37,127.77,200.54,1
15709,2,3183.5,43.67,118.06,195.99,1
15710,2,3183.63,42.75,105.35,194.15,1
15711,2,3183.75,42.54,101.3,195.12,1
15712,2,3183.88,42.7,101.11,195.43,1
15713,2,3184.0,43.9,110.94,197.42,1
15714,2,3184.13,44.6,118.63,198.21,1
15715,2,3184.25,46.28,137.44,200.59,1
15716,2,3184.38,48.17,153.92,205.34,2
15717,2,3184.5,49.13,159.2,207.31,2
15718,2,3184.63,51.01,161.76,209.41,2
15719,2,3184.75,52.73,150.06,209.64,2
15720,2,3184.88,53.5,140.19,207.76,2
15721,2,3185.0,54.87,125.57,202.55,2
15722,2,3185.13,55.99,131.09,201.88,2
15723,2,3185.25,56.47,139.86,201.93,2
15724,2,3185.38,57.3,158.43,200.64,2
15725,2,3185.5,57.99,179.29,205.38,2
15726,2,3185.63,58.28,186.51,210.38,2
15727,2,3185.75,58.8,201.4,219.26,2
15728,2,3185.88,59.03,207.99,223.2,2
15729,2,3186.0,59.47,215.79,235.73,2
15730,2,3186.13,59.78,213.46,243.03,2
15731,2,3186.25,59.91,210.95,242.71,2
15732,2,3186.38,60.12,207.6,240.6,2
15733,2,3186.5,60.27,208.06,242.37,2
15734,2,3186.63,60.32,209.47,243.86,2
15735,2,3186.75,60.38,213.35,245.74,2
15736,2,3186.88,60.39,216.76,244.97,2
15737,2,3187.0,60.38,217.26,244.13,2
15738,2,3187.13,60.32,214.59,240.17,2
15739,2,3187.25,60.28,211.6,236.56,2
15740,2,3187.38,60.17,204.29,228.78,2
15741,2,3187.5,60.03,196.02,228.12,2
15742,2,3187.63,59.96,191.9,230.18,2
15743,2,3187.75,59.8,183.94,232.65,2
15744,2,3187.88,59.62,177.78,230.46,2
15745,2,3188.0,59.55,176.09,229.11,0
15746,2,3188.13,59.37,172.91,225.07,0
15747,2,3188.25,59.19,169.28,219.24,0
15748,2,3188.38,59.1,167.16,217.37,0
15749,2,3188.5,58.94,162.93,217.77,0
15750,2,3188.63,58.8,157.81,216.96,0
15751,2,3188.75,58.75,156.17,215.19,0
15752,2,3188.88,58.65,153.25,212.5,0
15753,2,3189.0,58.6,151.45,210.32,0
15754,2,3189.13,58.59,150.63,207.78,0
15755,2,3189.25,58.63,149.33,207.63,0
15756,2,3189.38,58.66,149.09,208.22,0
15757,2,3189.5,58.76,150.44,209.41,0
15758,2,3189.63,58.88,153.77,210.47,0
15759,2,3189.75,58.95,155.17,211.55,0
15760,2,3189.88,59.11,157.19,216.2,0
15761,2,3190.0,59.27,159.7,221.45,0
15762,2,3190.13,59.33,160.68,222.4,0
15763,2,3190.25,59.48,163.42,224.8,0
15764,2,3190.38,59.55,164.69,226.62,0
15765,2,3190.5,59.69,167.73,230.97,0
15766,2,3190.63,59.81,171.3,232.62,0
15767,2,3190.75,59.86,172.67,232.55,0
15768,2,3190.88,59.95,174.52,232.8,0
15769,2,3191.0,60.01,176.79,233.43,2
15770,2,3191.13,60.04,178.62,233.6,2
15771,2,3191.25,60.09,182.26,232.54,2
15772,2,3191.38,60.12,184.43,230.76,2
15773,2,3191.5,60.13,184.79,230.96,2
15774,2,3191.63,60.15,184.82,231.83,2
15775,2,3191.75,60.17,184.83,231.32,2
15776,2,3191.88,60.17,184.78,232.11,2
15777,2,3192.0,60.18,183.9,235.25,2
15778,2,3192.13,60.19,183.02,235.85,2
15779,2,3192.25,60.2,181.46,235.62,2
15780,2,3192.38,60.2,181.68,236.11,2
15781,2,3192.5,60.2,182.36,235.98,2
15782,2,3192.63,60.2,183.69,235.09,2
15783,2,3192.75,60.2,183.66,235.67,2
15784,2,3192.88,60.19,183.27,235.92,2
15785,2,3193.0,60.17,182.87,235.59,2
15786,2,3193.13,60.14,183.77,236.25,2
15787,2,3193.25,60.12,184.15,236.84,2
15788,2,3193.38,60.07,182.76,237.62,2
15789,2,3193.5,60.02,178.81,236.78,2
15790,2,3193.63,59.98,177.06,234.98,2
15791,2,3193.75,59.92,175.16,230.34,2
15792,2,3193.88,59.89,174.14,228.93,2
15793,2,3194.0,59.84,169.73,228.45,0
15794,2,3194.13,59.79,163.22,227.53,0
15795,2,3194.25,59.77,160.89,226.53,0
15796,2,3194.38,59.75,160.55,225.14,0
15797,2,3194.5,59.73,165.58,223.23,0
15798,2,3194.63,59.72,169.43,221.98,2
15799,2,3194.75,59.71,177.9,223.55,2
15800,2,3194.88,59.69,183.35,230.28,2
15801,2,3195.0,59.67,183.95,233.24,2
15802,2,3195.13,59.62,181.69,236.2,2
15803,2,3195.25,59.59,179.88,236.22,2
15804,2,3195.38,59.5,176.85,234.52,2
15805,2,3195.5,59.39,173.66,232.7,2
15806,2,3195.63,59.33,171.48,231.03,2
15807,2,3195.75,59.21,167.48,224.6,0
15808,2,3195.88,59.09,166.0,217.31,0
15809,2,3196.0,59.03,166.05,213.97,0
15810,2,3196.13,58.94,166.86,207.31,0
15811,2,3196.25,58.87,169.29,204.14,0
15812,2,3196.38,58.85,171.69,204.8,0
15813,2,3196.5,58.84,178.85,209.17,0
15814,2,3196.63,58.85,187.67,215.24,0
15815,2,3196.75,58.86,191.46,218.22,0
15816,2,3196.88,58.9,195.4,223.7,2
15817,2,3197.0,58.92,195.69,226.64,2
15818,2,3197.13,58.97,194.33,231.0,2
15819,2,3197.25,59.02,190.65,228.33,2
15820,2,3197.38,59.05,188.07,225.13,2
15821,2,3197.5,59.1,183.0,218.45,2
15822,2,3197.63,59.15,180.8,212.51,2
15823,2,3197.75,59.17,180.81,211.22,2
15824,2,3197.88,59.22,181.61,213.63,2
15825,2,3198.0,59.25,182.27,219.01,2
15826,2,3198.13,59.27,182.21,221.21,2
15827,2,3198.25,59.28,182.77,222.88,2
15828,2,3198.38,59.28,184.29,223.08,2
15829,2,3198.5,59.25,188.78,226.53,2
15830,2,3198.63,59.18,190.65,231.92,2
15831,2,3198.75,59.13,189.79,233.97,2
15832,2,3198.88,59.01,185.12,236.15,2
15833,2,3199.0,58.86,178.82,230.03,2
15834,2,3199.13,58.77,174.9,223.02,0
15835,2,3199.25,58.61,163.36,207.53,0
15836,2,3199.38,58.45,148.73,196.04,0
15837,2,3199.5,58.38,143.0,192.35,0
15838,2,3199.63,58.28,139.3,192.12,0
15839,2,3199.75,58.23,143.59,199.36,0
15840,2,3199.88,58.22,146.14,204.07,0
15841,2,3200.0,58.24,149.81,213.04,0
15842,2,3200.13,58.26,151.06,215.32,0
15843,2,3200.25,58.34,151.78,214.84,0
15844,2,3200.38,58.44,149.82,217.25,0
15845,2,3200.5,58.49,148.95,219.03,0
15846,2,3200.63,58.59,149.84,218.46,0
15847,2,3200.75,58.67,153.83,217.03,0
15848,2,3200.88,58.7,155.57,216.68,0
15849,2,3201.0,58.71,157.17,213.65,0
15850,2,3201.13,58.67,159.02,211.86,0
15851,2,3201.25,58.63,160.75,213.41,0
15852,2,3201.38,58.48,164.58,221.37,0
15853,2,3201.5,58.39,165.8,226.12,0
15854,2,3201.63,58.14,165.07,232.81,0
15855,2,3201.75,57.85,160.76,234.54,0
15856,2,3201.88,57.68,157.65,233.27,0
15857,2,3202.0,57.35,149.42,225.44,0
15858,2,3202.13,57.01,138.26,214.27,0
15859,2,3202.25,56.86,132.3,208.33,0
15860,2,3202.38,56.6,124.52,197.05,0
15861,2,3202.5,56.41,126.88,192.63,0
15862,2,3202.63,56.35,131.1,194.4,0
15863,2,3202.75,56.31,142.3,203.09,0
15864,2,3202.88,56.37,154.62,212.44,2
15865,2,3203.0,56.43,160.23,216.54,2
15866,2,3203.13,56.61,167.51,224.43,2
15867,2,3203.25,56.73,168.76,227.19,2
15868,2,3203.38,56.99,169.06,228.12,2
15869,2,3203.5,57.29,170.68,231.0,2
15870,2,3203.63,57.45,172.49,234.33,2
15871,2,3203.75,57.76,177.77,237.98,2
15872,2,3203.88,58.04,183.91,236.56,2
15873,2,3204.0,58.17,186.59,235.87,2
15874,2,3204.13,58.38,190.72,236.58,2
15875,2,3204.25,58.5,196.0,239.19,2
15876,2,3204.38,58.52,199.94,239.98,2
15877,2,3204.5,58.47,208.56,242.1,2
15878,2,3204.63,58.38,214.52,249.95,2
15879,2,3204.75,58.09,217.14,254.75,2
15880,2,3204.88,57.64,224.67,260.34,2
15881,2,3205.0,57.36,229.24,259.67,2
15882,2,3205.13,56.7,234.26,249.67,2
15883,2,3205.25,55.97,223.33,228.58,2
15884,2,3205.38,55.59,209.42,215.59,2
15885,2,3205.5,54.87,169.96,193.95,2
15886,2,3205.63,54.25,132.48,187.02,2
15887,2,3205.75,54.0,120.35,187.98,1
15888,2,3205.88,53.65,110.49,192.32,1
15889,2,3206.0,53.51,111.4,195.56,1
15890,2,3206.13,53.53,114.11,196.35,1
15891,2,3206.25,53.69,121.68,197.1,1
15892,2,3206.38,53.83,126.27,198.02,1
15893,2,3206.5,54.19,139.25,203.09,2
15894,2,3206.63,54.59,157.21,208.53,2
15895,2,3206.75,54.78,165.91,209.82,2
15896,2,3206.88,55.1,177.33,211.56,2
15897,2,3207.0,55.33,177.24,215.38,2
15898,2,3207.13,55.39,174.13,216.52,2
15899,2,3207.25,55.44,167.69,213.41,2
15900,2,3207.38,55.4,164.14,208.35,2
15901,2,3207.5,55.36,161.92,206.18,2
15902,2,3207.63,55.26,150.73,197.9,2
15903,2,3207.75,55.19,132.81,190.81,2
15904,2,3207.88,55.18,124.29,191.63,1
15905,2,3208.0,55.22,112.01,198.43,1
15906,2,3208.13,55.28,109.36,201.23,1
15907,2,3208.25,55.47,112.38,204.39,1
15908,2,3208.38,55.76,125.53,209.42,1
15909,2,3208.5,55.93,135.58,212.67,1
15910,2,3208.63,56.31,159.96,215.68,1
15911,2,3208.75,56.73,183.31,215.57,2
15912,2,3208.88,56.94,191.08,215.42,2
15913,2,3209.0,57.34,194.27,211.62,2
15914,2,3209.13,57.73,185.04,204.04,2
15915,2,3209.25,57.91,179.3,201.93,2
15916,2,3209.38,58.24,174.3,203.5,2
15917,2,3209.5,58.4,176.83,205.8,2
15918,2,3209.63,58.69,187.9,211.07,2
15919,2,3209.75,58.97,197.74,218.08,2
15920,2,3209.88,59.1,200.72,221.52,2
15921,2,3210.0,59.35,204.93,226.0,2
15922,2,3210.13,59.57,209.03,228.43,2
15923,2,3210.25,59.68,210.99,229.28,2
15924,2,3210.38,59.88,215.38,230.63,2
15925,2,3210.5,60.04,220.75,232.69,2
15926,2,3210.63,60.1,222.28,234.04,2
15927,2,3210.75,60.21,221.59,238.02,2
15928,2,3210.88,60.26,222.05,243.59,2
15929,2,3211.0,60.27,225.12,244.92,2
15930,2,3211.13,60.25,233.79,243.07,2
15931,2,3211.25,60.22,236.27,241.66,2
15932,2,3211.38,60.14,233.22,239.15,2
15933,2,3211.5,60.01,223.1,232.25,2
15934,2,3211.63,59.94,217.36,227.72,2
15935,2,3211.75,59.78,207.76,220.21,2
15936,2,3211.88,59.6,200.66,213.43,2
15937,2,3212.0,59.5,197.14,210.44,2
15938,2,3212.13,59.31,188.84,208.77,2
15939,2,3212.25,59.12,181.11,212.16,2
15940,2,3212.38,59.02,178.93,214.23,2
15941,2,3212.5,58.81,178.31,218.24,2
15942,2,3212.63,58.71,179.4,219.75,2
15943,2,3212.75,58.49,182.11,219.73,2
15944,2,3212.88,58.27,178.77,216.28,2
15945,2,3213.0,58.16,173.51,214.21,2
15946,2,3213.13,57.94,158.92,209.43,1
15947,2,3213.25,57.72,148.61,203.76,1
15948,2,3213.38,57.62,147.26,201.27,1
15949,2,3213.5,57.43,147.85,199.16,1
15950,2,3213.63,57.26,141.97,201.03,1
15951,2,3213.75,57.18,134.11,201.63,1
15952,2,3213.88,57.03,118.74,200.83,1
15953,2,3214.0,56.87,120.81,199.88,1
15954,2,3214.13,56.77,127.94,199.06,1
15955,2,3214.25,56.51,141.27,197.75,1
15956,2,3214.38,56.34,143.9,198.52,1
15957,2,3214.5,55.88,145.97,202.71,2
15958,2,3214.63,55.21,157.05,208.5,2
15959,2,3214.75,54.79,166.18,211.65,2
15960,2,3214.88,53.75,184.82,215.74,2
15961,2,3215.0,52.46,194.82,214.54,2
15962,2,3215.13,51.73,194.91,212.26,2
15963,2,3215.25,50.16,185.4,204.3,2
15964,2,3215.38,48.55,166.09,192.04,2
15965,2,3215.5,47.76,155.02,186.43,2
15966,2,3215.63,46.35,133.21,180.76,1
15967,2,3215.75,45.76,112.9,180.2,1
15968,2,3215.88,44.89,96.83,180.92,1
15969,2,3216.0,44.53,88.52,183.13,1
15970,2,3216.13,44.56,86.87,184.34,1
15971,2,3216.25,45.01,87.33,185.27,1
15972,2,3216.38,45.94,95.28,185.8,1
15973,2,3216.5,46.54,102.42,188.03,1
15974,2,3216.63,47.94,120.81,195.64,1
15975,2,3216.75,49.45,143.49,202.13,1
15976,2,3216.88,50.2,156.91,205.68,2
15977,2,3217.0,51.6,184.86,212.43,2
15978,2,3217.13,52.81,202.42,214.11,2
15979,2,3217.25,53.32,203.58,213.27,2
15980,2,3217.38,54.17,191.63,207.39,2
15981,2,3217.5,54.51,181.48,202.3,2
15982,2,3217.63,55.06,161.12,193.08,2
15983,2,3217.75,55.48,147.57,188.26,1
15984,2,3217.88,55.67,144.02,187.29,1
15985,2,3218.0,56.02,141.77,189.24,1
15986,2,3218.13,56.38,143.83,194.3,1
15987,2,3218.25,56.58,145.83,196.36,1
15988,2,3218.38,57.0,150.54,200.85,1
15989,2,3218.5,57.45,156.86,209.71,1
15990,2,3218.63,57.68,161.56,214.88,1
15991,2,3218.75,58.13,174.31,222.76,1
15992,2,3218.88,58.55,187.32,227.47,1
15993,2,3219.0,58.74,192.16,228.96,2
15994,2,3219.13,59.06,199.5,231.1,2
15995,2,3219.25,59.19,203.48,232.27,2
15996,2,3219.38,59.37,213.28,234.45,2
15997,2,3219.5,59.44,221.42,235.68,2
15998,2,3219.63,59.44,223.41,235.82,2
15999,2,3219.75,59.36,224.56,233.81,2
16000,2,3219.88,59.19,225.76,229.42,2
16001,2,3220.0,59.08,226.53,227.73,2
16002,2,3220.13,58.83,224.31,224.77,2
16003,2,3220.25,58.55,212.64,216.96,2
16004,2,3220.38,58.41,201.89,211.55,2
16005,2,3220.5,58.14,173.93,202.25,1
16006,2,3220.63,58.02,160.72,198.48,1
16007,2,3220.75,57.82,145.65,193.02,1
16008,2,3220.88,57.67,147.74,194.43,1
16009,2,3221.0,57.62,152.5,197.44,1
16010,2,3221.13,57.55,163.62,203.93,2
16011,2,3221.25,57.51,173.58,210.69,2
16012,2,3221.38,57.49,177.73,213.71,2
16013,2,3221.5,57.45,183.93,215.94,2
16014,2,3221.63,57.37,186.29,215.53,2
16015,2,3221.75,57.32,186.08,215.94,2
16016,2,3221.88,57.16,183.9,215.26,2
16017,2,3222.0,56.94,178.2,211.65,2
16018,2,3222.13,56.81,173.0,210.09,2
16019,2,3222.25,56.5,158.12,204.99,1
16020,2,3222.38,56.33,150.09,200.99,1
16021,2,3222.5,55.95,137.37,196.2,1
16022,2,3222.63,55.55,132.4,196.64,1
16023,2,3222.75,55.35,133.36,196.62,1
16024,2,3222.88,54.94,140.67,199.15,1
16025,2,3223.0,54.57,149.79,205.52,2
16026,2,3223.13,54.4,152.36,206.73,2
16027,2,3223.25,54.13,150.14,204.43,2
16028,2,3223.38,53.97,140.01,200.48,2
16029,2,3223.5,53.95,133.95,197.8,1
16030,2,3223.63,54.02,124.03,191.93,1
16031,2,3223.75,54.12,120.8,189.77,1
16032,2,3223.88,54.45,116.36,188.22,1
16033,2,3224.0,54.95,113.73,192.21,1
16034,2,3224.13,55.25,114.84,196.66,1
16035,2,3224.25,55.92,127.78,210.06,1
